"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"St. Kitts and Nevis","KNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","241.539163108067","243.832121775577","246.101178423671","253.977446412557","268.718051234634","276.248904103999","299.250856852942","353.303331053988","314.661953921421","348.129763447473","363.206916529257","441.114577767634","517.73205278904","546.136203880526","711.043190917427","753.632294268012","681.821529099571","1012.56818442327","1131.11990786292","1354.1549466248","1584.66839330708","1882.75699762328","2013.01622217542","2045.20267613236","2336.69140015412","2650.9864691075","3150.6349040523","3600.01335611092","4250.05765246456","4770.74189717298","5396.40484995676","5461.49775242665","5950.62881317827","6411.01469472195","7092.10580179872","7450.27414466776","7862.69646930788","8741.65965827383","8866.56637143967","9320.88130698414","9565.94990912411","10283.032801538","10650.8451485558","10270.6041633668","10942.7282343544","11679.4097093764","13614.4151249891","14429.5502351983","15592.8708815919","15388.4434445763","15510.1991465257","16539.7690073067","16046.4869352021","16685.9475912091","18051.1790347146","18028.9734308952","18810.5593827184","19158.7448006081","19276.5212674439","19773.4623748176","17435.9274299115",
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.249303269821","93.8286490466039","106.148505720006","146.314341932979","123.603494825331","108.722131222718","133.474848530354","161.159931018546","198.431298008386","243.422412925948","279.304968942819","301.176567717333","324.196276804765","406.898830134849","563.355957816833","617.456061933567","834.134207951691","1055.8800411599","1405.82237444554","1783.62231287847","1715.42945990136","1883.4512785111","1992.52822470637","2198.93447182242","2413.26392539765","2482.39995573606","2834.90384756925","3554.59520559057","4748.62960780671","5817.02918132136","6610.0365083067","7636.98242937015","8126.67038993422","8884.92831945455","10385.3361681219","12564.7781344586","13403.049586225","12398.4800276705","8281.69998157684","10672.4179334373","12256.9935679503","11561.2483689073","13165.0657360554","14672.8574703505","16496.1200942502","19402.5026259549","21743.4774514254","24086.4104391677","21350.427979823","19143.8516053025","23087.2256438476","25096.2638838239","25466.7605170594","27182.7343101936","29249.5752209742","28732.2310762599","29288.8704389833","31616.8434004683","33422.9442100836","31846.2182324258","31489.1226973168",
"Kuwait","KWT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","4443.45233840779","4571.15574209751","4230.84777838406","4207.73153626485","4019.80391638741","3860.57900686335","4858.72891453159","5224.9171551019","5971.79891618115","13521.6673337853","11768.4683020011","12093.268365202","12253.8665418455","12663.4893469133","19093.0164927725","20924.2120140903","17408.518221919","14312.4585576751","13233.8396647489","13132.7651074905","12356.8786562447","9771.14127095253","11535.1745416105","10169.0408432349","11617.1064634361","8794.60604566196","5419.58816274641","","","","16932.0850381744","19358.3705358918","17748.8494222622","14166.1641311094","15435.1311342496","18440.3785212446","16587.2486486214","17846.3761640299","22148.378150112","27011.6539985998","35591.0371337921","42781.5647521665","45782.1485715013","55494.9300965412","37561.7259257377","38577.4982788212","48631.7834045849","51979.1206895335","49388.0533799687","44062.3409134598","29869.552753237","27653.1576200281","29759.4674424751","33399.060475851","32373.2511149607","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","332.891883307801","338.6578544345","380.063375065943","368.010185251087","413.028342651694","431.561601915988","462.36120942483","461.913558721761","486.257069325268","532.373987323748","563.408082538127","609.763768682511","675.621021377474","865.173742568165","1112.38227054534","1170.48375134496","1263.28304601025","1340.97480457801","1492.94209608953","1722.91928662163","2013.52379924577","2278.24807595669","2073.63640295948","1769.43728578804","1769.59061819441","1791.64551773662","1769.86147927114","1861.8016844465","2045.66072265308","2248.16825461288","2602.73122270825","3186.04025642897","2892.84042964436","3311.27821933065","3749.74900892436","3866.8075677085","4152.31849754948","4458.55012111234","4410.9050011362","3853.29428244067","4198.44023677522","4024.20434428975","3569.26472951502","3607.50845790191","4063.39733651666","4856.09893718579","5604.9096937319","6544.60652896521","7484.44990641484","6876.75343763036","8504.47384856706","9821.02930786385","9674.39297961517","9829.36976951415","9775.87963840275","8241.12003717272","7930.7150554872","8743.84224027993","8395.07435773172","8213.07806273801","6733.11238457867",
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","489.957743732574","641.74019759151","468.304298095894","278.393227986057","148.965065880362","172.523209033872","203.256017515183","234.764338309131","250.604496768721","287.394842853074","325.941611824232","363.880052363735","378.428605804859","345.921844238226","248.839091451223","277.810212956951","325.186937142965","326.941786715295","320.061459657186","362.821413486106","417.929168487738","475.610796203932","590.632606321619","710.344576075256","900.322182853581","948.654240859712","1140.59865722652","1378.36201638757","1581.39613965165","1825.66567150301","1998.3331079631","2134.71306235123","2308.79980768962","2423.84759760338","2542.48976862177","2544.95255026876","2630.20377393196",
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1234.23931323429","996.904638106576","1012.64821591829","1605.37190421215","1899.65101018104","2446.52769255969","2820.48618730422","3321.29726667512","3791.60761701374","4305.64176918882","4669.58538820266","4640.38441321154","4491.64193430433","4422.38929245061","4579.45959271967","4576.38761739193","4630.79058524604","4575.10745896031","4626.85300341662","5207.79272300926","6111.32728102035","7354.95360478492","7761.64148945415","7675.30893971499","7952.15123928179","7933.2332493476","7687.93051905549","7644.54514657966","7626.30019562992","7792.5988604995","8012.53923684943","7583.69914645363","4891.00147031944",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306.833864207408","306.710251570113","306.473939631577","243.089577534363","286.064725253488","294.893220066163","336.11567425435","396.601761281558","478.399540115575","470.948121388477","513.44556667507","596.89663532503","657.935779084461","721.929545608081","721.182298552956","710.384016560869","714.623392230031","698.702358713664","677.322319098497","621.892953622715","583.271727316711",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.31856739899","7040.7762937139","7284.9171526206","6447.14328205899","5892.62246696513","5161.68542792943","5536.86606568428","5998.16043842337","5243.59653546637","6819.03957638971","7142.77178555264","6266.4898210897","3703.04295219909","4673.14557574043","5800.58882597707","8163.00937006792","9336.35349807157","11300.1932349905","14382.5952856913","10275.261539034","12064.7729057622","5554.18005326459","13025.2793212496","10363.8042471988","6466.90823717602","4337.91913919348","4035.19680169994","5756.69932474775","7877.12460954542","7685.94813248318","3699.22862081017",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","1445.9243165493","1628.03570514878","1515.31431751621","1607.53389494283","2023.24677770388","2253.09668777185","2646.98555057299","2869.72793620714","3221.48128152747","3584.04461890068","4199.63649663908","4383.56657240808","4755.10429093296","4775.48998490129","4919.38036740904","5194.78292489983","5300.35467584599","5340.08697274003","5733.82698945523","5947.8917842146","5950.04748459261","5642.7489037614","5646.45653483236","6150.92136926062","6591.64550130494","6949.20417333029","7669.21346965851","7969.79799345527","8456.69463217739","8137.75099080198","8540.07097992462","8983.74373302309","9086.38795485966","9378.98504684792","9843.30853424047","10093.6180163617","10361.5838770759","11047.4449858109","11357.8265659139","11611.0978398185","9276.11782856052",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","371.370954178194","382.608298296344","425.832036723707","418.179733390223","453.5900866571","470.859105043414","503.089663972039","503.206789921325","528.393927501606","577.10279984033","612.961914749585","668.415239935127","733.04420990852","937.607748850996","1190.31616982249","1217.88671812142","1322.33876804931","1420.78826999162","1577.19782135092","1838.8745392184","2166.57793279553","2444.02547105837","2230.86509901097","1924.58010915892","1902.70070430339","1919.70881136549","1894.97879820773","1961.20662935774","2168.81537433549","2323.02510431904","2668.81085186967","3223.84797304528","2993.83144931385","3382.84098083921","3800.7520497178","3985.94549711832","4243.13061819692","4578.01133499204","4548.29922524866","4042.32048096635","4400.06927914756","4244.11723727689","3756.64027594395","3786.64864500633","4308.52376475588","5144.96470407557","5956.9982886441","6934.71368080904","7965.2458497737","7401.31885621565","9074.40541508216","10204.059431963","10198.2046666318","10339.7616912924","10432.9830710521","8630.98684310599","8351.83316041948","9187.38375288486","8893.37618917384","8692.72703838379","7202.58110229825",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","283.06356889561","279.619458881228","271.587649157871","249.244148649828","240.851163514278","260.058442363142","274.78214891524","299.7450766388","302.60383509392","301.21969869619","308.348336149408","302.966657599002","273.54784254267","270.770201596307","243.337241348913","272.730002626764","292.282567600569","300.548812303897","300.168957911592","299.113677707737","327.558790967214","308.460243576238","330.909547584526","361.264914920351","403.203465238963","462.414701147645","528.125404040426","624.903240927552","748.85496736538","743.734722505455","828.307870332501","908.395640474615","934.61899254119","999.876923713115","1054.9907555603","1013.73823549523","989.083895932783","1056.2692535541","1067.62161801252","1097.28967511881","1071.13632518774",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","318.229660085995","320.700723100576","302.617841982972","285.862989431324","291.486587662707","303.259760852304","318.850191715894","303.687518232775","290.657088707124","296.791319177003","289.400786552043","253.45700481447","250.588914838667","203.434033331058","222.910993866677","229.028913665491","237.810716164772","232.064910041041","227.175491242647","272.396342756837","247.355175059209","259.608178851432","278.860920749347","313.578424896728","356.657752686351","406.459457178545","482.407053933219","569.757080328293","570.760469729108","625.420046808249","648.385520426729","652.09050124748","694.702528943","733.074647204223","713.817371446888","658.713405372625","663.094008520643","667.36559260549","688.2790285656","689.089597253721",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.33301981602","4827.12633678237","5637.91909257134","7355.08030713738","8439.57887586987","10513.2052900307","11385.6966958026","12412.4279687449","17499.125950568","19761.2484779715","20660.017604318","19507.365532847","19677.018485588","19560.8103716538","18596.1726878449","19390.1266423762","28287.0632840601","37824.4421641633","41292.2577223232","39368.7270879983","49373.6102661458","50886.375310814","55197.547010659","55794.3273343011","64051.2322104721","78631.6991111526","79863.2790848754","72208.9346743391","76757.3002189873","81307.0683674829","74853.938729354","74287.4133739546","79345.7524725702","89859.8653728723","100289.243002178","105399.260494824","114374.246536419","130655.636959737","143264.059432586","126096.610425402","141192.534673018","158130.45751887","149010.224898665","173030.208279363","178864.851913785","167313.266280449","165642.386275555","171253.964253797","180366.715197575","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779621883716","142.838142371621","138.536653980207","117.071988276079","120.714347980615","152.852675452191","153.898791347895","159.50599139416","150.896619214816","160.913187554085","183.927530442362","185.859743538902","196.422887667512","216.995007483003","264.746314150577","275.627719520027","256.286806801844","287.561636646356","188.058481255879","227.509765268107","267.668577184682","289.130859761487","307.638243518979","328.650638330468","378.936856997864","369.581896014033","390.350711355465","401.477095923903","413.45507042426","408.450866872481","463.618738841557","513.258447470619","547.054534380126","576.779883887392","647.57915642214","714.233231504348","756.656990511326","817.064481692963","850.811603871151","838.883462825646","869.696285031043","832.80357234611","867.491486787101","982.195696950166","1065.78443680197","1248.69818517034","1435.81681297616","1630.38890604323","2037.32210302668","2090.4018261396","2799.64873802555","3200.86113238282","3350.52187589289","3610.28936304898","3819.25352972265","3843.78067184442","3886.29150165239","4076.74700282733","4058.80351094171","3851.56098951535","3682.03842459282",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.8202280864745","92.8819186969169","92.6277735068417","100.715395015426","110.840768516551","117.058363531209","105.102601570001","109.701734532582","115.352341684826","125.326320766538","135.749973604218","139.710851041635","148.594117457016","178.623907045325","232.621737570951","252.314971065326","274.171537600955","308.047069158311","331.72676145313","372.253591300853","441.130183895918","517.817921284838","519.986301986585","501.508905788707","483.279458476135","502.552765591807","521.772024866285","498.935289949161","496.811277399525","485.387099213985","510.837046398679","470.342962624737","488.295541304336","482.17946848575","509.538163393683","566.972738016887","618.742803756001","620.86413573123","558.814058948746","592.928201528555","612.664632475676","615.678164891037","648.502717807359","732.60057673026","835.06211685785","955.257970308045","1115.995981041","1350.95693976764","1503.93152789349","1504.96219434164","1801.82585227696","2020.20796689915","2087.32287718837","2093.37861173651","2145.49573079409","2074.97795701822","2134.93610887136","2266.93530274556","2264.39293950186","2352.78369418807","2200.40175761132",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","147.427998082077","139.577833769244","142.720739178287","150.182991661481","164.878003516892","177.791068017117","179.666428920892","180.220746759607","185.939801904467","203.308783849343","217.642792316292","228.996442365742","250.478763940957","309.845084781322","385.288988667272","417.728883604891","441.886847433855","486.862607389178","518.322958919099","603.638576195013","693.823453641128","766.85010671697","742.761088558747","703.914018317913","700.109602557832","723.683570558454","735.337184256657","742.392371421766","779.007696572233","792.626030250735","885.439490165777","882.765705096364","859.655776638506","901.658948076725","962.10514285765","1059.10876024704","1139.89691292404","1187.084484744","1134.31674485641","1092.58700434816","1176.51615152818","1170.22496327227","1183.92867329988","1316.17500273253","1541.37773956861","1811.46373279116","2123.38759035724","2596.47284782996","3068.73334815382","2954.99972138136","3538.06733403223","4144.43830450892","4358.13874739816","4565.1759904345","4660.54882946968","4369.45543424827","4340.28557511415","4707.86601039422","4929.89522182774","4998.01649900091","4745.25125072794",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","41.3003645371492","41.8567485851429","48.1620315633801","53.0878339288329","57.4700513752874","59.501773728218","60.2027887324878","61.5838179817956","62.4639961294217","65.5790429435474","66.8059296818009","72.6588660363127","75.123648386158","109.876874013125","133.417366228912","128.843175462262","123.713440056779","157.348815051921","210.683702265073","222.729100858028","321.998731943126","315.129563907333","246.40114869501","266.188560451598","223.643573132656","176.018137716736","204.178486727895","252.302752546995","288.406620800279","297.261244148094","350.058784526869","404.198249659129","466.2747020643","458.553306884248","471.842044933996","527.699837938563","489.131060677498","507.097888902354","464.80453098858","451.92693417393","436.488137266071","405.605712148955","382.189608635899","573.651778082285","753.375904380843","842.812630961302","904.606129755869","846.542320764829","889.134285513762","874.729860474201","1119.84364083093","1287.26953644869","1229.63623247423","1166.9117557183","1194.5756269342","1146.06468787308","1018.93109291945","1102.94441037887","1192.4843195181","1113.37214033581","861.014548091526",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","165.666388246007","152.647421081721","158.042746149535","167.388934698598","180.608204443533","197.006876862436","213.547012987764","210.857949234597","210.369267356765","229.623369186346","254.796709882862","277.153554388105","311.244523805522","387.422977488969","447.634082638918","483.504387758614","519.207355953112","593.925796427573","609.937479800664","718.409706300887","803.118348879336","839.451333676995","845.943730436329","770.087813304881","799.415129106965","842.36268840347","882.531452100733","915.827347283331","993.458988946518","1037.34313629167","1091.92671390443","1188.60379729145","1100.43111908789","1130.81965196767","1274.77042174353","1541.61099897634","1683.67456313","1746.07070835072","1665.56735813092","1525.92163183739","1662.95317146258","1706.54260554008","1795.75356088044","2033.31842719712","2429.10908173794","2913.38657440717","3494.1576312687","4375.1292779037","5405.04597034488","5190.82741967356","6188.95049108132","7497.81826087555","7973.23839135434","8541.80821640475","8812.84063726335","8214.14946141408","8184.5072569069","9026.3536410979","9842.63223208619","9983.13563557797","9754.88854904734",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11987.508411647","14376.9478643932","14367.709424872","15729.6524666512","16551.018202078","14258.2293345128","14998.1250595137","16843.699654691","19166.812272892","19555.2110652539","19997.5925262112",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54110038385","4591.74870840879","5680.13095304013","7709.72850088742","9282.80694213576","9008.02911273562","9825.23971475812","10855.9818571963","13493.8515210207","15740.2893930132","17113.8426305166","14324.8928635462","13034.8121431776","12810.2188335898","12554.4177563888","12921.9584210817","18789.6573210711","23234.5651218036","26108.3445511515","27556.3641315431","34645.1432443401","37007.4375258512","40965.7430382741","41479.0883778479","45481.8910050375","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","118823.648368575","101376.496574339","104278.390971905","107361.306947271","116597.295637954","114685.168424149","115873.602630203",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328.22753808855","2429.21247817783","2680.64464314743","2970.5863505849","3148.07154346121","3357.58643573855","3573.30272898806","4131.80000191364","5135.3529249599","6363.7233869209","7575.18339323919","9699.72166234066","14091.0476501135","16422.1119788425","12288.2138312435","11379.7980636181","13776.0887766199","13923.4739800663","15122.7352781866","15713.536972819","13774.6052739114","14315.7928949778","15643.485634322","17849.5592976346","17794.4786167812","17619.9523907399",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4549.01683674284","4342.34203430073","4796.93298957244","4804.6820413305","5183.06017951532","6352.52265612986","7135.11551842595","8130.40259489952","9442.48666514193","10647.5715406588","13564.125216974","15304.2870940211","16704.8988280258","18277.0425043395","18244.3589603627","18107.6598471248","16595.2933811782","15649.6588689047","15835.9910148095","15665.2979678214","16424.9321125729","17921.1045739797","22568.3101742114","25183.132681202","30121.5604253322","36550.5051618973","40810.8280358493","41010.0682589849","52473.1909904323","66891.2819664822","76572.1517871286","89260.7571041005","93022.8751422537","74839.3320403144","73569.4336917492","81044.8899769759","87554.7138573949","86117.6554287201","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.80083236727","158.923580138871","181.182640859323","196.531277873518","201.261983005248","206.44901799101","196.314451478043","202.857271678879","212.750855609973","232.125913282718","246.01566223864","265.207664249079","302.56449037608","364.636106705035","439.012359156842","502.756524021843","524.17912370212","590.232250943507","690.170800263724","809.627606954598","1078.83990963336","861.79795841146","836.435062562509","750.021607418381","668.385423045468","660.946735768742","840.011686416924","920.591372587876","1066.33065159431","1071.17751759214","1206.01188616466","1266.84889420351","1299.42127789307","1199.31910396897","1326.94145210528","1432.30983568683","1561.12961064576","1396.76966746003","1472.38598282299","1447.96919255088","1334.94346380236","1339.29407718828","1416.4883957844","1725.45746606577","1952.9025338131","2018.02554710957","2196.01127633502","2499.25993757187","2890.36071538625","2866.92411016989","2839.92611978697","3046.94785427611","2912.65827494029","3121.68008083643","3171.69919227376","2875.25798516781","2896.72219562665","3035.45443323105","3226.98279356862","3230.40972230151","3009.24945958152",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12478.1312231659","13812.718181146","16735.0132333149","21417.5829453693","22712.9433599518","28247.5496670412","28810.8730132684","31430.4338223286","38349.3957599325","45845.1098251087","51515.0641298537","44369.5613532147","41371.8768078816","38893.3032300995","36382.9734569848","37552.0556421484","52158.6777352307","63077.7745675481","68441.2516124554","68583.6040547841","84303.8784345827","83721.9914222793","91670.60400736","85397.3265576507","89378.0397852409","101866.604082751","101212.002562744","90833.2974627833","92999.2534514393","91283.2565855903","82365.492364536","83724.465911527","90506.8595058764","108656.802575207","123523.493238604","124197.275382905","134048.621858085","169966.306938019","185785.725924897","154775.380774218","150737.892475253","169016.196065279","157520.219426533","177673.74536842","189432.370013147","165989.505113832","170028.655717864","167517.059727856","185978.609251356","190512.737442436","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.766138282668","575.319575954883","657.491190271709","578.909766272913","399.620770265718","440.672030653269","507.557658390849","570.972645432751","682.525508823377","897.449958810326","1034.70705816743","1183.37921117185","1531.68547618214","2111.20149504197","1899.01011658378","2437.52997842423","2942.25594861529","3045.73987422417","3322.0384362615","3328.80144892125","2732.45711293733","2880.43928129296","3509.69345025814","4230.3630367862","4494.01840306454","4551.13067562421",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.993165442526","133.847760915801","138.120003962927","138.407165710075","142.659339874214","144.484730099737","152.107897230998","157.476309266383","165.478375438155","165.011598792019","169.070560105029","177.498331199538","193.128582636403","231.435958690105","261.035590134203","302.149227701469","280.678930535032","294.934246280607","324.384653364504","408.937186320666","596.774979295455","530.50430597388","518.18349120989","493.088959267911","399.344729064822","377.856664172781","420.009723502387","301.744467664672","291.210887670581","281.811706558042","338.947712672835","272.524919055618","301.996986603085","320.56399012035","269.560711903516","284.82272865697","354.741331058186","297.115059777807","297.253671772121","279.921286581412","293.607157402594","334.441617716753","319.216378750957","368.797236936755","284.48772631736","319.537475081164","338.751198261085","438.65551579131","536.351379012958","467.539800351514","471.959197029823","531.265498542052","518.15295430212","541.06605856927","530.861120641159","467.23555367358","475.955608372416","515.293309281062","518.401122965529","526.224572187396","495.490400891458",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.29663146717","273.356022449151","282.226235029846","328.102960109175","598.877461603577","670.860660427692","723.023804415006","695.824042858103","803.722243799229","875.444098576865","963.837466719254","1064.09463044762","1205.62133550867","1328.65604682586","1431.65789594126","1569.93261682457","1737.73363461568","1926.28603518447","2011.94433727978","2154.26822563039","2234.59586137462","3039.30277623858","3049.20798137227","3476.00627289952","3941.43113584887","3640.0121322011","4809.93374014089","5574.40198148264","6614.23617985838","6636.54387067016","7076.73982087196","7291.46596660877","7265.72339947372","7928.47644265061","8499.30714783649","9033.45972427115","9209.39966526025","9577.70237570034","10276.7733887971","10626.4333466909","7455.85572772295",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","339.326341108591","367.238864572303","402.53131560088","464.136918488083","547.638357968422","719.685180909391","1304.77710645081","1404.66872335519","1722.93573661722","1941.62381884216","2013.0421509617","2553.77842951713","3204.16624762456","3203.97013574781","3095.04287362113","3031.15777247723","2987.78243856329","2951.89066265508","2900.62420318866","2540.22396146167","2405.17412669186","2415.76393452853","3082.97030806944","2067.75472032746","2201.7917040832","2167.69879258675","2191.45828845142","2404.0435146525","2652.11901953628","2729.77862587327","2604.25048291559","2783.3941464156","3069.47638360203","2982.82244661053","2901.42937510452","3164.79451469134","3664.39774532794","4322.52340289596","4955.55626274479","5751.39800314887","7037.50665128997","6152.52583598003","7028.87422877065","8159.10590322377","8719.03500863007","8482.43174860345","8356.54101916962","7209.63750327629","7111.26691831268","7254.61413109627","7395.13076499011","7360.95300809027","6535.9426554228",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","345.230540798612","363.393270895902","378.153495389687","409.045570064212","469.476136876329","494.97026133002","534.273631491705","565.633408898776","606.211132724704","650.31172716668","689.79492874498","738.558476290558","826.477350205369","981.458982808666","1242.09004283348","1476.31321709503","1453.67067179741","1301.32462245746","1589.27364023608","2034.98866867899","3027.37527353192","3803.03092550358","2597.98290287556","2147.71955854609","2478.21083598733","2569.23971350142","1733.91299341331","1862.88620439437","2247.98138571693","2687.91484499786","3112.26859475697","3661.94796500841","4170.62338257237","5650.02628596643","5854.41811722684","3928.22371141004","4412.11629751815","5289.16765276589","5481.18195394699","6157.19304371027","7157.81449985734","7544.56872335784","7593.1373448964","7075.36964299974","7484.486398707","8277.67156384567","9068.29421839425","9642.68051672231","10016.5712139986","8002.97217765844","9271.39839576997","10203.4212952716","10241.727828043","10725.1835873796","10928.9160089988","9616.64555810607","8744.51555912786","9287.84958732302","9686.51424383118","9946.03382879198","8346.70237883571",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","972.93228366214","1047.64476447645","1196.89802471259","1234.65703971119","1144.73924499752","1392.34556848702","1493.62075507494","1603.1933230518","1588.53950727737","1660.34063260341","1704.58442658513","1849.29531700581","1996.08653768965","2152.20854741705","2382.96269869584","2194.20857827128","2194.23225576279","2229.71244737469","2267.56912213892","2272.67801552587","2389.06070685262","2515.62404521845","2457.6545403535","2431.166018063","2471.35204589464","2537.71720613288","2646.87399636013","2704.46355446355","2662.33401475424","2846.06554177534","3046.29007147406","3181.62470023981","3246.63024959163","3185.26135389889","3199.88684631989","3490.99838885713","3672.57678328424","3793.55098267479","4073.10982973584","",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","151.485230954379","143.132797452484","145.821852911485","152.082916608487","169.747162229431","182.51892035816","184.114651982001","185.100805803362","191.04352340533","208.688966618907","223.90513396602","235.309952758702","257.655637957405","319.510744966092","397.696482023825","430.265016758233","455.661179040187","501.551578002249","533.389612312818","623.665305324525","719.707951348431","797.96985705704","771.995031731215","731.822892766954","729.220759859301","754.247776813454","765.974872659651","772.416113919149","813.234443183421","828.990089656642","928.355298074302","926.534060547404","905.085736547463","951.172181772637","1020.74590500357","1124.61472482534","1212.1908678187","1263.37351603773","1207.74026929566","1163.95253876221","1252.10244186056","1248.60708873681","1263.66642050072","1407.16429212096","1650.91767831606","1943.46017963216","2281.81311978824","2794.87608879908","3307.23956390271","3186.39010401979","3824.78622167629","4493.17531286304","4732.92150728278","4962.13948301312","5069.13776152144","4755.35978951484","4734.13097147766","5146.5042643196","5399.04043125719","5480.25080914897","5207.28902381668",
"North Macedonia","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2354.27525606399","2477.68303791297","1225.37314943187","1352.02845154682","1794.700840204","2359.79200909084","2338.07066109787","1964.89271970749","1866.8547290074","1908.59354359076","1854.53627078482","1815.84091482906","1949.68244943234","2409.78935945595","2762.59368581172","3037.35452023388","3326.43851099255","4037.12245180833","4794.33468216807","4546.15217123979","4545.39213137603","5063.88590630977","4697.19668886498","5210.1530440089","5468.12622486189","4843.49238734655","5132.99714567042","5432.41453143721","6087.46831134253","6022.24098997419","5888.00401517897",
